221	167.5	1
221	171.5	1
221	175.5	1
221	179.5	1
221	183.5	1
221	187.5	1
221	191.5	1
221	195.5	1
221	199.5	1
221	203.5	1
221	207.5	1
221	211.5	1
221	215.5	1
220.83	219.33	1
222.5	289	1
224	101.5	1
224	105.5	1
224	109.5	1
224	113.5	1
224	117.5	1
224	121.5	1
224	125.5	1
224.21	223.79	1
223	228	1
222.5	231.5	1
223.25	293.5	1
225.3	130	1
225	134.5	1
225	138.5	1
225	142.5	1
225	146.5	1
225	150.5	1
225	154.5	1
225	158.5	1
225	162.5	1
225	166.5	1
225	170.5	1
225	174.5	1
225	178.5	1
225	182.5	1
225	186.5	1
225	190.5	1
225	194.5	1
225	198.5	1
225	202.5	1
225	206.5	1
225	210.5	1
225	214.5	1
225	218.5	1
228	104.5	1
228	108.5	1
228	112.5	1
228	116.5	1
228	120.5	1
228	124.5	1
227.5	221.5	1
229.3	128.4	1
229	133	1
229	137	1
229	141	1
229	145	1
229	149	1
229	153	1
229	157	1
229	161	1
229	165	1
229	169	1
229	173	1
229	177	1
229	181	1
229	185	1
229	189	1
229	193	1
229	197	1
229	201	1
229	205	1
229	208.88	1
228.5	212.33	1
228	216.5	1
232.33	106.33	1
232	111.25	1
232	115.25	1
232	119.25	1
232	123.25	1
233.3	126.6	1
233	131.5	1
233	135.5	1
233	139.5	1
233	143.5	1
233	147.5	1
233	151.5	1
233	155.5	1
233	159.5	1
233	163.5	1
233	167.5	1
233	171.5	1
233	175.5	1
233	179.5	1
233	183.5	1
233	187.5	1
233	191.5	1
233	195.5	1
233	199.5	1
233	203.38	1
231.83	207.5	1
236.21	102.71	1
236	108.25	1
236	112.25	1
236	116.25	1
236	120.25	1
237.17	125.33	1
237	130.25	1
237	134.25	1
237	138.25	1
237	142.25	1
237	146.25	1
237	150.25	1
237	154.25	1
237	158.25	1
237	162.25	1
237	166.25	1
237	170.25	1
237	174.25	1
237	178.25	1
237	182.25	1
237	186.25	1
237	190.25	1
237	194.25	1
237	198.25	1
237.1	202.2	1
239.17	97	1
240.17	103	1
240	108	1
240	112	1
240	116	1
240	120	1
241.3	93	1
241.17	125.33	1
241	130.25	1
241	134.25	1
241	138.25	1
241	142.25	1
241	146.25	1
241	150.25	1
241	154.25	1
241	158.25	1
241	162.25	1
241	166.25	1
241	170.25	1
241	174.25	1
241	178.25	1
241	182.25	1
241	186.25	1
241	190.25	1
241	194.25	1
241	198.25	1
240.7	202.6	1
242.21	87	1
242	205.63	1
243.1	97.2	1
244.21	103.71	1
244	109.25	1
244	113.25	1
244	117.25	1
244	121.25	1
243.05	81.2	1
245.17	126.33	1
245	131.25	1
245	135.25	1
245	139.25	1
245	143.25	1
245	147.25	1
245	151.25	1
245	155.25	1
245	159.25	1
245	163.25	1
245	167.25	1
245	171.25	1
245	175.25	1
245	179.25	1
245	183.25	1
245	187.25	1
245	191.25	1
245	195.25	1
245	199.25	1
245	203.25	1
245.9	76.4	1
246	89	1
246	94	1
246.3	206.6	1
247.33	98.33	1
248	72	1
248.1	104.6	1
248	109	1
248	113	1
248	117	1
248	121	1
249.21	81.29	1
249	86.75	1
249.33	125.67	1
249	130.75	1
249	134.75	1
249	138.75	1
249	142.75	1
249	146.75	1
249	150.75	1
249	154.75	1
249	158.75	1
249	162.75	1
249	166.75	1
249	170.75	1
249	174.75	1
249	178.75	1
249	182.75	1
249	186.75	1
249	190.75	1
249	194.75	1
249	198.75	1
249	202.75	1
250.17	66.33	1
250.3	90.8	1
250.3	206.2	1
251.3	76.2	1
251.17	96.67	1
251	101.5	1
252.3	62	1
252.3	70.8	1
252.17	106.33	1
252	111.5	1
252	115.5	1
252	119.5	1
253.3	81	1
253	85.5	1
253.17	124.67	1
253	129.5	1
253	133.5	1
253	137.5	1
253	141.5	1
253	145.5	1
253	149.5	1
253	153.5	1
253	157.5	1
253	161.5	1
253	165.5	1
253	169.5	1
253	173.5	1
253	177.5	1
253	181.5	1
253	185.5	1
253	189.5	1
253	193.5	1
253	197.5	1
253	201.5	1
254.3	58.4	1
254.5	67	1
254.17	90.67	1
254.17	206.17	1
255.33	75.83	1
255.17	96.83	1
255	101.75	1
256.3	54.2	1
256.5	62.5	1
256.5	70.5	1
256.17	106.67	1
256	111.75	1
256	115.75	1
256	119.75	1
257.33	81.33	1
257	86.5	1
257.21	125	1
257	130.5	1
257	134.5	1
257	138.5	1
257	142.5	1
257	146.5	1
257	150.5	1
257	154.5	1
257	158.5	1
257	162.5	1
257	166.5	1
257	170.5	1
257	174.5	1
257	178.5	1
257	182.5	1
257	186.5	1
257	190.5	1
257	194.5	1
257	198.5	1
257	202.5	1
258.33	50.5	1
258.5	59	1
258.5	67	1
258.33	91.17	1
258.07	207.21	1
259	75.5	1
259	96.5	1
259	100.5	1
260.1	45.6	1
260	106	1
260	111	1
260	115	1
260	119	1
261.1	40	1
261.1	72	1
261.1	80	1
261	84.5	1
261.1	124	1
261	128.5	1
261	132.5	1
261	136.5	1
261	140.5	1
261	144.5	1
261	148.5	1
261	152.5	1
261	156.5	1
261	160.5	1
261	164.5	1
261	168.5	1
261	172.5	1
261	176.5	1
261	180.5	1
261	184.5	1
261	188.5	1
261	192.5	1
261	196.5	1
261	200.5	1
262.3	36	1
262.17	52.33	1
262	57.25	1
262	61.25	1
262	65.25	1
262.17	69	1
262.3	88.8	1
262	93.25	1
262.3	204.8	1
261.5	207.83	1
262.9	98.2	1
263	102.75	1
264.33	31.5	1
264.21	44	1
264.17	49	1
264.21	76	1
264.21	108	1
264	113.5	1
264	117.5	1
264	121.5	1
265.21	83	1
265.21	127	1
265	132.5	1
265	136.5	1
265	140.5	1
265	144.5	1
265	148.5	1
265	152.5	1
265	156.5	1
265	160.5	1
265	164.5	1
265	168.5	1
265	172.5	1
265	176.5	1
265	180.5	1
265	184.5	1
265	188.5	1
265	192.5	1
265	196.5	1
265	200.5	1
266.33	37.83	1
266.21	54.29	1
266	59.75	1
266	63.75	1
266	67.75	1
266.17	71.33	1
266.21	90.29	1
266	95.75	1
266.21	205.79	1
267.21	101.86	1
268.3	28.4	1
268	32.75	1
268.3	44.4	1
268	48.75	1
268.3	76.4	1
268.3	108.4	1
268	112.75	1
268	116.75	1
268	120.75	1
269.3	80.6	1
269	85.25	1
269.3	124.6	1
269	129.25	1
269	133.25	1
269	137.25	1
269	141.25	1
269	145.25	1
269	149.25	1
269	153.25	1
269	157.25	1
269	161.25	1
269	165.25	1
269	169.25	1
269	173.25	1
269	177.25	1
269	181.25	1
269	185.25	1
269	189.25	1
269	193.25	1
269	197.25	1
269	201.25	1
270.33	36.17	1
270.17	41	1
270.33	52.17	1
270	57.5	1
270	61.5	1
270	65.5	1
270	69.5	1
270.17	73	1
270.3	88.6	1
270	93.5	1
270	97.5	1
270	204.42	1
271.21	103.29	1
272.21	26.57	1
272.17	31.67	1
272.33	46.17	1
272.21	110.57	1
272	116	1
272	120	1
273.33	77.33	1
273	82.25	1
273.33	125.33	1
273	130.25	1
273	134.25	1
273	138.25	1
273	142.25	1
273	146.25	1
273	150.25	1
273	154.25	1
273	158.25	1
273	162.25	1
273	166.25	1
273	170.25	1
273	174.25	1
273	178.25	1
273	182.25	1
273	186.25	1
273	190.25	1
273	194.25	1
273	198.25	1
274.21	37	1
274.17	42	1
274.21	53	1
274	58.5	1
274	62.5	1
274	66.5	1
274	70.5	1
274	73.5	1
274.3	85.6	1
274	90.5	1
274	94.5	1
274	98.5	1
274.3	200.7	1
275.21	104	1
276.21	23.29	1
276	28.75	1
276.17	32.33	1
276.33	46.83	1
276.21	111.29	1
276	116.75	1
276	120.75	1
277.21	78.86	1
277.21	126.86	1
277	132.25	1
277	136.25	1
277	140.25	1
277	144.25	1
277	148.25	1
277	152.25	1
277	156.25	1
277	160.25	1
277	164.25	1
277	168.25	1
277	172.25	1
277	176.25	1
277	180.25	1
277	184.25	1
277	188.25	1
277	192.25	1
277	196.25	1
278	37	1
278	41	1
278	53	1
278	57	1
278	61	1
278	65	1
278	69	1
278	73	1
278	85	1
278	89	1
278	93	1
278	97	1
278	198	1
279	101	1
279	105	1
280	21	1
280	25	1
280	29	1
280	33	1
280	45	1
280	49	1
280	109	1
280	113	1
280	117	1
280	121	1
281	77	1
281	81	1
281	125	1
281	129	1
281	133	1
281	137	1
281	141	1
281	145	1
281	149	1
281	153	1
281	157	1
281	161	1
281	165	1
281	169	1
281	173	1
281	177	1
281	181	1
281	185	1
281	189	1
281	193.92	1
282.3	37.4	1
282	41.75	1
282.3	53.4	1
282	57.75	1
282	61.75	1
282	65.75	1
282	69.75	1
282	73.75	1
282.3	85.4	1
282	89.75	1
282	93.75	1
282	97.75	1
283.3	102	1
283	106.5	1
284.21	21.57	1
284	27	1
284	31	1
284.17	34.67	1
284.33	45.83	1
284.17	50.67	1
284.3	110.2	1
284	115	1
284	119	1
284	123	1
285.33	80.67	1
285.33	128.67	1
285	133.5	1
285	137.5	1
285	141.5	1
285	145.5	1
285	149.5	1
285	153.5	1
285	157.5	1
285	161.5	1
285	165.5	1
285	169.5	1
285	173.5	1
285	177.5	1
285	181.5	1
285	185.5	1
284.9	189.3	1
283.5	192	1
286.33	40.5	1
286.21	56.86	1
286	62.25	1
286	66.25	1
286	70.25	1
286	74.25	1
286	77.5	1
286.3	85.6	1
286	90.25	1
286	94.25	1
286	98.25	1
287	103	1
288	19	1
288	23	1
288	27	1
288	31	1
288	35	1
288	47	1
288	51	1
288	107	1
288	111	1
288	115	1
288	119	1
288	123	1
289.3	126.6	1
289	131.25	1
289	135.25	1
289	139.25	1
289	143.25	1
289	147.25	1
289	151.25	1
289	155.25	1
289	159.25	1
289	163.25	1
289	167.25	1
289	171.25	1
289	175.25	1
289	179.25	1
289	183.25	1
288.7	187.3	1
290.33	38.67	1
290	43.75	1
290.33	54.67	1
290	59.75	1
290	63.75	1
290	67.75	1
290	71.75	1
290	75.75	1
290	79.75	1
290	83.75	1
290	87.75	1
290	91.75	1
290	95.75	1
290	99.75	1
291.3	103.6	1
292	21	1
292	25	1
292	29	1
292	33	1
292.33	47.83	1
292.3	108.4	1
292	113	1
292	117	1
292	121	1
293.3	124.8	1
293	129.5	1
293	133.5	1
293	137.5	1
293	141.5	1
293	145.5	1
293	149.5	1
293	153.5	1
293	157.5	1
293	161.5	1
293	165.5	1
293	169.5	1
293	173.5	1
293	177.5	1
292.9	181.8	1
291.5	184.5	1
294.33	36.5	1
294	41.75	1
294.33	52.5	1
294	57.75	1
294	61.75	1
294	65.75	1
294	69.75	1
294	73.75	1
294	77.75	1
294	81.75	1
294	85.75	1
294	89.75	1
294	93.75	1
294	97.75	1
295	102	1
296	22.25	1
296	26.25	1
296	30.25	1
296.3	45.6	1
296.3	105.6	1
296	110.25	1
296	114.25	1
296	118.25	1
297.3	121.8	1
297	126.5	1
297	130.5	1
297	134.5	1
297	138.5	1
297	142.5	1
297	146.5	1
297	150.5	1
297	154.5	1
297	158.5	1
297	162.5	1
297	166.5	1
297	170.5	1
297	174.5	1
296.67	178.92	1
298.33	33.5	1
298	38.75	1
298.17	42.67	1
298.33	49.5	1
298	54.75	1
298	58.75	1
298	62.75	1
298	66.75	1
298	70.75	1
298	74.75	1
298	78.75	1
298	82.75	1
298	86.75	1
298	90.75	1
298	94.75	1
298	98.75	1
300	23.25	1
300	27.25	1
300.3	102.6	1
300	107.25	1
300	111.25	1
300	115.25	1
301.3	118.8	1
301	123.5	1
301	127.5	1
301	131.5	1
301	135.5	1
301	139.5	1
301	143.5	1
301	147.5	1
301	151.5	1
301	155.5	1
301	159.5	1
301	163.5	1
301	167.5	1
301	171.38	1
300.5	174.67	1
302.33	30.5	1
302	35.75	1
302	39.75	1
302	43.75	1
302	47.75	1
302	51.75	1
302	55.75	1
302	59.75	1
302	63.75	1
302	67.75	1
302	71.75	1
302	75.75	1
302	79.75	1
302	83.75	1
302	87.75	1
302	91.75	1
302	95.75	1
302.17	99.67	1
304	24	1
304	104	1
304	108	1
304	112	1
305	116	1
305	120	1
305	124	1
305	128	1
305	132	1
305	136	1
305	140	1
305	144	1
305	148	1
305	152	1
305	156	1
305	159.88	1
304.25	164.5	1
306.3	27.6	1
306	32.25	1
306	36.25	1
306	40.25	1
306	44.25	1
306	48.25	1
306	52.25	1
306	56.25	1
306	60.25	1
306	64.25	1
306	68.25	1
306	72.25	1
306	76.25	1
306	80.25	1
306	84.25	1
306	88.25	1
306	92.25	1
306	96.25	1
306	100.25	1
308.17	25.33	1
308.33	104.17	1
308	109.25	1
308	113.25	1
309.3	117.8	1
309	122.25	1
309	126.25	1
309	130.25	1
309	134.25	1
309	138.25	1
309	142.25	1
309	146.25	1
308.5	149.67	1
308.3	154.3	1
310.1	29.8	1
310	34.25	1
310	38.25	1
310	42.25	1
310	46.25	1
310	50.25	1
310	54.25	1
310	58.25	1
310	62.25	1
310	66.25	1
310	70.25	1
310	74.25	1
310	78.25	1
310	82.25	1
310	86.25	1
310	90.25	1
310	94.25	1
310	98.25	1
312	103.67	1
312	108.75	1
312	112.75	1
313.33	117.83	1
313	122.75	1
313	126.75	1
313	130.75	1
313	134.5	1
312.5	138.33	1
312	141.5	1
311.83	145.67	1
314	31.5	1
314	35.5	1
314	39.5	1
314	43.5	1
314	47.5	1
314	51.5	1
314	55.5	1
314	59.5	1
314	63.5	1
314	67.5	1
314	71.5	1
314	75.5	1
314	79.5	1
314	83.5	1
314	87.5	1
314	91.5	1
314	95.5	1
314	99.5	1
316	104	1
316	108	1
316	112	1
317	115.88	1
316.5	120	1
316.5	124.5	1
315.5	129.25	1
318	32	1
318	36	1
318	40	1
318	44	1
318	48	1
318	52	1
318	56	1
318	60	1
318	64	1
318	68	1
318	72	1
318	76	1
318	80	1
318	84	1
318	88	1
318	92	1
318	96	1
318	100	1
319.5	103.67	1
319	108	1
319.7	113.1	1
322	32	1
322	36	1
322	40	1
322	44	1
322	48	1
322	52	1
322	56	1
322	60	1
322	64	1
322	68	1
321.5	73	1
321.5	77	1
321.5	80.5	1
321	84	1
321	88	1
320.5	92	1
320.5	96	1
320.5	100	1
326	32.25	1
326	36.25	1
326	40.25	1
326	44.25	1
326	48.25	1
326	52.25	1
326	56.25	1
326	60.25	1
326	64.25	1
326	68.13	1
330	33.75	1
330	37.75	1
330	41.75	1
330	45.75	1
330	49.75	1
330	53.75	1
330	57.75	1
330	61.75	1
330	65.75	1
329.5	68.5	1
334	36	1
334	40	1
334	44	1
334	48	1
334	52	1
334	56	1
334	59.75	1
333.5	63.67	1
333.5	66.67	1
337.5	39	1
338	42.75	1
338	46.75	1
338	50.75	1
338.3	55.1	1
337	58	1
340.5	45	1
341.17	49.83	1
340.5	52.5	1
