1.5	168.88
2.9	192.6
4	144.5
7.5	212.5
9.5	124.14
14	230.88
18.5	105.95
23.5	248.41
32.5	90
37.5	263.97
49.5	81.59
54.5	273.38
66.5	81.56
71.5	277.65
83.5	86.68
88.5	279.12
100.5	94.91
105.5	279.03
117.5	105.12
122.5	278.62
134.5	116.15
139.5	278.09
151.5	127.29
156.5	278.82
168.5	137.76
173.5	281.38
185.5	146.71
190.5	287.88
202.5	153.53
197.5	629.5
197.25	655.5
199	673.63
199.7	606.7
206	300.82
202.5	584.83
204	690.92
206	565.75
210	708.5
210	547.13
219.5	157.03
214	529.63
217.5	318.39
216	726.58
216.83	944.11
218	512.88
221	915.58
222	745.67
222	496
228.5	963.71
225.5	336.07
226	478.13
227	897.33
227.5	764.3
236.5	156
229.5	461.17
231	353.5
232.5	782.8
232.5	878.7
233.1	442
234.5	373.88
235.5	419.63
236.5	395.25
236.5	800
237	858.63
245.5	966.59
239.5	817.5
239.5	839.38
253.5	148.35
262.5	963.18
269.5	133.83
279.5	957.41
283	116.33
296.5	950.62
294.5	98.45
305	80.75
313.5	943.5
315	63.75
319.5	318.67
320.5	350
325.5	46.91
323	291.63
324	368.38
330.5	936.65
329.5	273.33
329	387.17
338	29.5
335.5	405.36
342	256.19
343	422.81
347.5	930.76
353.5	13.38
351.5	439.94
358.5	242.24
361	457.2
364.5	927.12
370.5	3.65
371.5	474.32
375.5	231.88
381.5	929.41
383	491.75
387.5	1.71
392.5	223.47
395	508.79
398.5	937.18
404.5	3.44
409.5	216.18
407.5	525.81
415.5	944.76
421.5	6.88
420.5	542.58
426.5	209.5
432.5	952.21
433.5	559
438.5	12.06
443.5	202.94
447	575.68
449.5	959.24
455.5	18.91
460.5	196.21
462.5	592.88
466.5	965.97
472.5	27.62
477.5	188.97
479.5	607.82
483.5	972.47
489.5	38.41
494.5	180.47
496.5	620.15
500.5	978.76
506.5	52.38
511.5	169.59
513.5	630.71
517.5	984.68
521.5	69.12
526.5	155.58
530.5	639.85
534.5	990.32
532	86.31
536	139.5
538	104
540.17	124
547.5	648.06
551.5	995.62
564.5	655.38
568.5	1000.5
581.5	661.85
585.5	1004.88
598.5	667.59
602.5	1008.76
615.5	672.74
619.5	1012.09
632.5	677.21
636.5	1014.74
649.5	680.56
653.5	1016.76
652.7	196.2
655	220.63
656	171
660	239.08
662	152.56
666.5	682.41
670.5	1017.97
667.5	256.11
671.5	134.32
678	273.21
683.5	683.29
684	116.57
687.5	1018.5
692	290.06
699	99.91
700.5	683.5
704.5	1017.76
708.5	305.24
715.5	84.65
717.5	683.41
721.5	1016.12
725.5	317.5
732.5	71.26
734.5	682.97
738.5	1013.24
742.5	327.32
749.5	59.44
751.5	682.5
755.5	1008.94
759.5	334.56
766.5	48.97
768.5	682.5
772.5	1003.35
776.5	338.65
783.5	39.62
785.5	682.5
789.5	996.82
793.5	340.82
800.5	31.26
802.5	683.18
806.5	989.41
810.5	341.5
817.5	23.85
819.5	684.91
823.5	981.06
827.5	341.56
834.5	17.41
836.5	688.21
840.5	971.65
844.5	341.26
851.5	12
853.5	694.06
857.5	961.15
861.5	340.56
868.5	8.12
870.5	703.21
874.5	949.21
878.5	339.76
885.5	5.53
887.5	714.62
891.5	935.41
895.5	339.12
902.5	4.12
904.5	729.15
907.5	920.23
912.5	338.65
919.5	3.53
919.5	745.69
921.5	903.81
929.5	338.79
931	762.45
936.5	4.21
933	886.8
939.5	779.57
946.5	339.76
941.5	868.93
945	795.75
953.5	5.44
947	850.13
948.5	813.67
949.5	831.67
963.5	341.85
970.5	7.44
980.5	345.44
987.5	10.12
997.5	349.82
1004.5	13.32
1014.5	354.85
1021.5	17.09
1031.5	360.5
1038.5	21.38
1048.5	366.94
1055.5	26
1065.5	374.09
1072.5	31.09
1082.5	382.26
1077.79	897.57
1082	923.42
1085	870
1089.5	36.44
1090.5	940.41
1098.5	853.68
1099.5	391.44
1104	957.63
1106.5	42.21
1115.5	840.97
1116.5	402.18
1120.5	972.65
1123.5	48.18
1132.5	831.26
1133.5	414.76
1137.5	984.5
1140.5	54.38
1149.5	823.26
1150	429.75
1154.5	993.71
1157.5	60.82
1165	446.64
1166.5	816.03
1171.5	1001.12
1174.5	67.62
1179.5	464
1183.5	809.03
1188.5	1006.79
1191.5	74.68
1194	481.71
1200.5	802
1205.5	1010.88
1208.5	82
1207.5	498.73
1217.5	794.47
1220.5	515.92
1222.5	1013.21
1225.5	87.97
1234.5	786.06
1233	533.46
1239.5	1013.56
1242.5	86.74
1244.5	550.82
1251.5	775.79
1256.5	1008.06
1255	568.2
1259.5	81.5
1264.5	585.56
1268.5	762.09
1273	994.56
1276.5	74.68
1273	603.44
1280	620.58
1282	745.15
1287	976.71
1285.5	637.2
1293.5	67.15
1289	728.63
1290	656
1292.5	711.25
1293.5	677.83
1293.5	693.5
1298	959.3
1310.5	59.74
1308	941.8
1318	923.95
1327.5	52.88
1328	906.75
1339	889.79
1344.5	47.65
1353.5	872.38
1361.5	45.94
1362.5	173.5
1364	203
1370.5	859.68
1366	144
1368.5	222.7
1370.5	124.9
1376	52.46
1373.5	240.6
1376	106.5
1374.7	606.1
1375.5	630.33
1376.7	578.8
1379	258.42
1378.5	648.7
1379.5	555.83
1381.5	87.8
1387.5	854.97
1383	536
1384	668.25
1383.5	69.52
1385	276.5
1387	516.13
1391	685.06
1391	293.75
1391	497.25
1395	478.63
1397	310.5
1400.5	701.86
1404.5	855.82
1399	459
1403	327.25
1402.5	440.17
1405.9	421.6
1407.25	348.13
1408	401.38
1414.5	717.88
1408.5	366.5
1408.5	386.17
1421.5	860.47
1431.5	727.15
1438.5	867.91
1448.5	731
1455.5	877.15
1465.5	732
1472.5	887.56
1482.5	731.74
1489.5	898.21
1499.5	730.76
1506.5	908.5
1516.5	730.06
1523.5	917.68
1533.5	730.29
1540.5	924.47
1550.5	732.56
1557.5	927.62
1567.5	738.47
1574.5	924.59
1583.5	750.37
1590.5	912.57
1596	767.65
1602.5	895
1604	784.25
1609	799.88
1609.5	876.8
1612.5	817
1613.5	860.5
1614.5	839
