5.17	30
6	27
6	33
5.83	35.5
7.17	29
7	31.5
7	37.38
8	26
8	34
8.17	40.5
9	28
9	30
9	32
9	36
9	38
10	26.5
10.17	34
10.17	40
10	42.25
11	29
11	31
11	37
12	27
12	33
12	35
12	39
11.83	41.5
13.17	29
13	31.5
13.17	37
13.17	42.83
14	34
14	40
15	28
15	30
15	32
15	36
15	38
14.83	42.5
16.17	34
16.17	40
16.17	44
17	29
17	31
17	37
18.17	33
18	35.5
18.17	39
18	41.5
18	43.5
17.83	45.83
19	30
19.17	47.17
19.5	32
19.5	34
19.5	36
20	38.5
20	40.5
20	42.5
20	44.5
21	47
21	49
21.5	41
22	43
22	45
22.17	51.5
23	47
23	49
24	45.5
24.17	51
23.83	53.83
25.17	48
25.17	55.83
26.17	51
26	53.5
26	59.38
27	48.5
27.17	56
27.17	62
28	51
28	53
28	59
28.17	64.17
29	49.5
29.17	55
29	57.5
29.17	61
30.17	52
30.17	64
30	66.5
30	68.5
30	70.5
30	72.5
31.17	55
31	57.5
31	59.5
31	61.5
32	52
32	64
32	66
32	68
32	70
32	72
31.83	74.5
32.17	81
33.17	54
33	56.5
33	58.5
33	60.5
33	62.5
33.17	76
33	78.5
33.17	84
34.17	14.83
34.17	21
33.83	23.83
34	51
34	65
34	67
34	69
34	71
34	73
34	81
34.17	86.17
35.17	18
35	26.38
35	53
35	55
35	57
35	59
35	61
35	63
35	75
35	77
35	79
35	83
36	13
36	15
36	21
36	23
36	29
36.17	51
36.17	65
36	67.5
36	69.5
36	71.5
36	73.5
36.17	81
36.17	85
36	87.5
37.17	17
37	19.5
37.17	25
37	27.5
37	54
37	56
37	58
37	60
37	62
37	76
37	78
38	12
38	14
38	22
38	30
38.17	50
38	52.5
38.17	64
38	66.5
38	68.5
38	70.5
38	72.5
38	74.5
38.17	80
38	82.5
38	84.5
38	86.5
38	88.5
39.17	16
39	18.5
39	20.5
39.17	24
39	26.5
39	28.5
39	55
39	57
39	59
39	61
39	77
40	13
40	31
40.17	49
40	51.5
40	53.5
40.17	63
40	65.5
40	67.5
40	69.5
40	71.5
40	73.5
40	75.5
40.17	79
40	81.5
40	83.5
40	85.5
40	87.5
40	89.25
41.17	15
41	17.5
41	19.5
41	21.5
41	23.5
41	25.5
41	27.5
41	29.5
41	56
41	58
41	60
42	32
42	48
42	50
42	52
42	54
42	62
42	64
42	66
42	68
42	70
42	72
42	74
42	76
42	78
42	80
42	82
42	84
42	86
42	88
42	90
43	14.5
43	16.5
43	18.5
43	20.5
43	22.5
43	24.5
43	26.5
43	28.5
43	30.5
43.17	34
43.17	56
43	58.5
43	60.5
44.17	36.17
44.17	47
44	49.5
44	51.5
44	53.5
44.17	63
44	65.5
44	67.5
44	69.5
44	71.5
44	73.5
44	75.5
44	77.5
44	79.5
44	81.5
44	83.5
44	85.5
44	87.5
43.83	89.83
45	15.5
45	17.5
45	19.5
45	21.5
45	23.5
45	25.5
45	27.5
45	29.5
45	31.5
45	33.5
45.17	39
45	56
45	58
45	60
46	36
46	42
46	44
46	46
46	48
46	50
46	52
46	54
46	62
46	64
46	66
46	68
46	70
46	72
46	74
46	76
46	78
46	80
46	82
46	84
46	86
46	88
46	90
47	16.5
47	18.5
47	20.5
47	22.5
47	24.5
47	26.5
47	28.5
47	30.5
47	32.5
47	34.5
47.17	38
47	40.5
47.17	56
47	58.5
47	60.5
48.17	43
48	45.5
48	47.5
48	49.5
48	51.5
48	53.5
48.17	63
48	65.5
48	67.5
48	69.5
48	71.5
48	73.5
48	75.5
48	77.5
48	79.5
48	81.5
48	83.5
48	85.5
48	87.5
47.83	89.83
49	18.5
49	20.5
49	22.5
49	24.5
49	26.5
49	28.5
49	30.5
49	32.5
49	34.5
49	36.5
49	38.5
49	40.5
49.17	56
49	58.5
49	60.5
49	91.25
50	43
50	45
50	47
50	49
50	51
50	53
50	63
50	65
50	67
50	69
50	71
50	73
50	75
50	77
50	79
50	81
50	83
50	85
50	87
50	89
50.5	21
50.5	23
50.5	25.75
50.5	33
51	35.5
51	37.5
51	39.5
51	41.5
51.17	55
51	57.5
51	59.5
51	61.5
51.17	90.83
52	44
52	46
52	48
52	50
52	52
52	64
52	66
52	68
52	70
52	72
52	74
52	76
52	78
52	80
52	82
52	84
52	86
52	88
52.5	40
53	42
53	54
53	56
53	58
53	60
